factor,slider.response,my_rs,difference
contrast_manipulated,0.6999999858714916,0.438636363636364,-0.2613636222351276
standard_plot,0.5685185326470269,0.319318181818182,-0.2492003508288449
standard_plot,0.41203703703703703,0.523863636363636,0.11182659932659894
standard_plot,0.5324074074074074,0.660227272727273,0.12781986531986556
standard_plot,0.609259287516276,0.268181818181818,-0.341077469334458
standard_plot,0.609259287516276,0.694318181818182,0.08505889430190594
contrast_manipulated,0.5500000141285084,0.540909090909091,-0.0090909232194174
standard_plot,0.7879629488344546,0.881818181818182,0.09385523298372732
standard_plot,0.2583333474618417,0.268181818181818,0.00984847071997629
standard_plot,0.572222250479239,0.677272727272727,0.105050476793488
standard_plot,0.7333333757188585,0.643181818181818,-0.09015155753704052
standard_plot,0.4944444585729528,0.609090909090909,0.1146464505179562
contrast_manipulated,0.9148148430718316,0.881818181818182,-0.03299666125364964
standard_plot,0.12407408820258248,0.404545454545455,0.2804713663428725
standard_plot,0.5129629770914713,0.489772727272727,-0.02319024981874429
contrast_manipulated,0.8500000282570168,0.830681818181818,-0.01931821007519885
standard_plot,0.6462963245533131,0.745454545454545,0.09915822090123194
contrast_manipulated,0.2074074215359158,0.3875,0.18009257846408422
standard_plot,0.1657407548692491,0.3875,0.2217592451307509
standard_plot,0.3675926349781178,0.557954545454545,0.19036191047642723
contrast_manipulated,0.40648149560998986,0.643181818181818,0.2367003225718281
contrast_manipulated,0.16481480775056062,0.353409090909091,0.1885942831585304
contrast_manipulated,0.3583333757188585,0.626136363636364,0.26780298791750556
standard_plot,0.1657407548692491,0.2,0.0342592451307509
contrast_manipulated,0.7740740599455657,0.694318181818182,-0.07975587812738372
standard_plot,0.6018518518518519,0.455681818181818,-0.14617003367003384
contrast_manipulated,0.5101851710566768,0.523863636363636,0.01367846530695915
standard_plot,0.27962967201515476,0.251136363636364,-0.02849330837879077
standard_plot,0.23333337571885848,0.353409090909091,0.12007571519023252
contrast_manipulated,0.9222222787362556,0.95,0.02777772126374433
contrast_manipulated,0.27592595418294275,0.319318181818182,0.04339222763523925
standard_plot,0.3712962821677878,0.626136363636364,0.25484008146857623
standard_plot,0.8759259824399594,0.847727272727273,-0.02819870971268645
contrast_manipulated,0.5027778060347946,0.609090909090909,0.1063131030561144
contrast_manipulated,0.9129630194769964,0.915909090909091,0.00294607143209457
standard_plot,0.7657407831262659,0.830681818181818,0.06494103505555204
standard_plot,0.5083333474618418,0.7625,0.2541666525381582
contrast_manipulated,0.3546296578866464,0.7625,0.40787034211335355
contrast_manipulated,0.04537038449887876,0.217045454545455,0.17167507004657626
standard_plot,0.04444443738019027,0.234090909090909,0.18964647171071872
standard_plot,0.11759259965684676,0.285227272727273,0.16763467307042623
contrast_manipulated,0.20092593299018013,0.421590909090909,0.22066497610072888
standard_plot,0.09814816934091077,0.217045454545455,0.11889728520454423
contrast_manipulated,0.10925925219500504,0.506818181818182,0.3975589296231769
contrast_manipulated,0.10370371076795792,0.234090909090909,0.13038719832295106
contrast_manipulated,0.07500002119276261,0.285227272727273,0.2102272515345104
contrast_manipulated,0.88518524169921875,0.813636363636363,-0.0715488780628557
standard_plot,0.8259258976689092,0.592045454545455,-0.23388044312345424
contrast_manipulated,0.2222222222222222,0.472727272727273,0.2505050505050508
contrast_manipulated,0.12037037037037036,0.251136363636364,0.13076599326599364
standard_plot,0.10555556968406392,0.336363636363636,0.23080806667957204
standard_plot,0.8916666949236834,0.898863636363636,0.00719694143995253
contrast_manipulated,0.9129630194769964,0.864772727272727,-0.0481902922042694
contrast_manipulated,0.5157407831262659,0.557954545454545,0.04221376232827911
standard_plot,0.28148149560998986,0.540909090909091,0.25942759529910114
standard_plot,0.29537038449887876,0.523863636363636,0.2284932518647572
contrast_manipulated,0.072222215157968,0.2,0.127777784842032
standard_plot,0.8999999717429832,0.796590909090909,-0.10340906265207415
contrast_manipulated,0.37222226460774743,0.336363636363636,-0.03585862824411146
standard_plot,0.9870370935510706,0.95,-0.03703709355107065
contrast_manipulated,0.09259259259259262,0.268181818181818,0.1755892255892254
contrast_manipulated,0.4546296155011213,0.489772727272727,0.03514311177160573
standard_plot,0.912037037037037,0.813636363636363,-0.09840067340067392
contrast_manipulated,0.6435185185185185,0.711363636363636,0.06784511784511749
contrast_manipulated,0.7527778060347945,0.728409090909091,-0.02436871512570349
standard_plot,0.5555555555555556,0.660227272727273,0.10467171717171742
standard_plot,0.7527778060347945,0.779545454545455,0.02676764851066049
contrast_manipulated,0.9111111958821614,0.847727272727273,-0.06338392315488839
standard_plot,0.9361111676251448,0.864772727272727,-0.07133844035241776
standard_plot,0.9148148430718316,0.881818181818182,-0.03299666125364964
contrast_manipulated,0.179629643758138,0.302272727272727,0.12264308351458902
contrast_manipulated,0.7990741023310908,0.745454545454545,-0.05361955687654574
standard_plot,0.7444444585729528,0.694318181818182,-0.05012627675477088
contrast_manipulated,0.8685185467755353,0.779545454545455,-0.08897309223008032
standard_plot,0.8453703986273872,0.711363636363636,-0.1340067622637512
contrast_manipulated,0.445370356241862,0.575,0.12962964375813796
standard_plot,0.7361111111111112,0.728409090909091,-0.00770202020202015
contrast_manipulated,0.12685185891610606,0.438636363636364,0.3117845047202579
contrast_manipulated,0.2435185467755353,0.540909090909091,0.2973905441335557
standard_plot,0.2287037460892289,0.472727272727273,0.2440235266380441
standard_plot,0.11851851145426434,0.370454545454545,0.25193603400028064
contrast_manipulated,0.8101851851851851,0.677272727272727,-0.1329124579124581
contrast_manipulated,0.31574072661223235,0.404545454545455,0.08880472793322264
standard_plot,0.16018517812093097,0.421590909090909,0.26140573096997805
contrast_manipulated,0.1527777777777778,0.660227272727273,0.5074494949494952
standard_plot,0.9083333898473668,0.932954545454545,0.02462115560717825
standard_plot,0.23796300534848813,0.319318181818182,0.08135517646969387
contrast_manipulated,0.5462962962962963,0.592045454545455,0.0457491582491587
contrast_manipulated,0.3685185467755353,0.455681818181818,0.08716327140628272
standard_plot,0.15092591886167173,0.302272727272727,0.1513468084110553
contrast_manipulated,0.8555556403266059,0.898863636363636,0.04330799603703006
standard_plot,0.29814819053367336,0.438636363636364,0.14048817310269063
standard_plot,0.9046296013726128,0.915909090909091,0.01127948953647817
contrast_manipulated,0.8907407124837239,0.932954545454545,0.04221383297082115
standard_plot,0.3268518801088687,0.506818181818182,0.17996630170931327
standard_plot,0.3703703703703703,0.575,0.2046296296296297
contrast_manipulated,0.7842593016447844,0.796590909090909,0.0123316074461246
contrast_manipulated,0.18425927338776765,0.370454545454545,0.18619527206677733
standard_plot,0.8490740458170574,0.898863636363636,0.04978959054657861
standard_plot,0.10092594005443434,0.404545454545455,0.30361951449102065
standard_plot,0.05277778484203199,0.251136363636364,0.198358578794332
contrast_manipulated,0.6953703562418619,0.796590909090909,0.10122055284904707
standard_plot,0.10185185185185186,0.370454545454545,0.2686026936026931
standard_plot,0.947222250479239,0.932954545454545,-0.01426770502469398
standard_plot,0.05092592592592593,0.506818181818182,0.455892255892256
contrast_manipulated,0,0.251136363636364,0.251136363636364
contrast_manipulated,0.949074074074074,0.915909090909091,-0.03316498316498295
standard_plot,0.44907407407407407,0.796590909090909,0.34751683501683495
standard_plot,0.05000001412850841,0.3875,0.3374999858714916
standard_plot,0.05277778484203199,0.319318181818182,0.26654039697615
standard_plot,0.10092594005443434,0.489772727272727,0.3888467872182927
contrast_manipulated,0.6500000423855252,0.847727272727273,0.19772723034174777
contrast_manipulated,0.35185185185185186,0.609090909090909,0.25723905723905716
standard_plot,0.05000001412850841,0.285227272727273,0.2352272585987646
standard_plot,0.10462962256537545,0.2,0.09537037743462456
contrast_manipulated,0.4527777919062862,0.745454545454545,0.29267675354825884
contrast_manipulated,0.5546296437581381,0.779545454545455,0.22491581078731693
standard_plot,0.19907407407407407,0.711363636363636,0.5122895622895619
contrast_manipulated,0.13148148854573566,0.3875,0.25601851145426435
contrast_manipulated,0.06111113230387371,0.268181818181818,0.2070706858779443
contrast_manipulated,0,0.2,0.2
standard_plot,0.22500002825701676,0.472727272727273,0.24772724447025624
standard_plot,0.7981481198911313,0.847727272727273,0.04957915283614167
contrast_manipulated,0.2907407548692491,0.626136363636364,0.33539560876711494
standard_plot,0.24814817640516496,0.540909090909091,0.29276091450392605
contrast_manipulated,0.24259263497811775,0.489772727272727,0.24718009229460927
standard_plot,0.3037037319607205,0.626136363636364,0.32243263167564357
standard_plot,0.0972222222222222,0.523863636363636,0.42664141414141377
standard_plot,0.20555559794108075,0.557954545454545,0.3523989475134643
contrast_manipulated,0.04351852558277269,0.353409090909091,0.3098905653263183
standard_plot,0.3500000282570168,0.694318181818182,0.34431815356116513
standard_plot,0.3666666525381583,0.643181818181818,0.2765151656436597
contrast_manipulated,0.34814813401963973,0.472727272727273,0.12457913870763326
standard_plot,0.26666669492368344,0.421590909090909,0.15492421416722557
contrast_manipulated,0.30185183772334345,0.523863636363636,0.22201179864029252
contrast_manipulated,0.23148148148148143,0.643181818181818,0.41170033670033657
standard_plot,0.6314815238670066,0.7625,0.13101847613299333
standard_plot,0.5611110969826028,0.745454545454545,0.18434344847194228
contrast_manipulated,0.5046296296296297,0.728409090909091,0.22377946127946136
standard_plot,0.05555555555555558,0.336363636363636,0.2808080808080804
contrast_manipulated,0.962962962962963,0.95,-0.01296296296296306
contrast_manipulated,0.9462962680392796,0.932954545454545,-0.01334172258473453
contrast_manipulated,0.00185185891610606,0.217045454545455,0.21519359562934895
standard_plot,0.40740740740740744,0.779545454545455,0.37213804713804755
standard_plot,0.23981482894332323,0.677272727272727,0.4374578983294038
standard_plot,0.21111113936812792,0.660227272727273,0.4491161333591451
standard_plot,0.21759259259259264,0.575,0.3574074074074073
contrast_manipulated,0.16296298415572558,0.540909090909091,0.37794610675336543
contrast_manipulated,0.2648148006863064,0.660227272727273,0.3954124720409666
contrast_manipulated,0.12592594711868849,0.336363636363636,0.2104376892449475
contrast_manipulated,0.700925968311451,0.830681818181818,0.12975584987036692
standard_plot,0.8296296861436632,0.915909090909091,0.08627940476542784
standard_plot,0.5814815097384982,0.728409090909091,0.1469275811705928
standard_plot,0.12129631748905888,0.455681818181818,0.33438550069275913
contrast_manipulated,0.09814816934091077,0.557954545454545,0.4598063761136343
contrast_manipulated,0.05555555555555558,0.438636363636364,0.3830808080808084
contrast_manipulated,0.01574074780499496,0.302272727272727,0.28653197946773207
standard_plot,0.7379630053484881,0.864772727272727,0.1268097219242389
standard_plot,0.04814815521240234,0.302272727272727,0.2541245720603247
standard_plot,0.9944445292154948,0.95,-0.0444445292154948
standard_plot,0.47685185185185186,0.813636363636363,0.3367845117845112
contrast_manipulated,0.02685186598036026,0.370454545454545,0.3436026794741847
contrast_manipulated,0.6120370229085287,0.864772727272727,0.25273570436419834
standard_plot,0.0296296366938838,0.353409090909091,0.3237794542152072
standard_plot,0.1944444444444444,0.609090909090909,0.4146464646464646
contrast_manipulated,0.15555554849130138,0.455681818181818,0.30012626969051664
contrast_manipulated,0.2564815238670066,0.694318181818182,0.4378366579511753
contrast_manipulated,0.1361111181753653,0.421590909090909,0.2854797909155437
standard_plot,0.09907408113832827,0.268181818181818,0.16910773704348975
contrast_manipulated,0.01574074780499496,0.404545454545455,0.38880470674046
standard_plot,0.0999999929357458,0.438636363636364,0.3386363707006182
contrast_manipulated,0.4231481905336733,0.813636363636363,0.39048817310268974
contrast_manipulated,0.21759259259259264,0.677272727272727,0.4596801346801344
standard_plot,0.1527777777777778,0.234090909090909,0.0813131313131312
contrast_manipulated,0.8092593440303095,0.881818181818182,0.07255883778787242
contrast_manipulated,0.6351851710566768,0.7625,0.12731482894332313
contrast_manipulated,0.3787037178322122,0.506818181818182,0.12811446398596976
contrast_manipulated,0.31666670905219185,0.575,0.2583332909478081
standard_plot,0.5944444868299696,0.830681818181818,0.23623733135184832
contrast_manipulated,0.06574076193350331,0.319318181818182,0.2535774198846787
contrast_manipulated,0.16666666666666669,0.711363636363636,0.5446969696969692
contrast_manipulated,0.2092592451307509,0.592045454545455,0.3827862094147041
contrast_manipulated,0.6842592733877677,0.898863636363636,0.21460436297586827
standard_plot,0.6333333474618417,0.881818181818182,0.24848483435634028
standard_plot,0.01851851851851854,0.217045454545455,0.19852693602693647
contrast_manipulated,0.00555557674831813,0.285227272727273,0.27967169597895486
contrast_manipulated,0.00833334746184172,0.234090909090909,0.2257575616290673
standard_plot,0.24537037037037035,0.592045454545455,0.34667508417508464
contrast_manipulated,0.6194444444444445,0.268181818181818,-0.35126262626262644
standard_plot,0.9305555555555556,0.796590909090909,-0.13396464646464656
contrast_manipulated,0.7166666666666667,0.728409090909091,0.01174242424242433
contrast_manipulated,0.6861111111111111,0.711363636363636,0.02525252525252486
standard_plot,0.9518518518518518,0.728409090909091,-0.22344276094276083
standard_plot,0.8925925925925926,0.660227272727273,-0.2323653198653196
contrast_manipulated,0.8407407407407408,0.898863636363636,0.05812289562289519
standard_plot,0.9888888888888888,0.915909090909091,-0.07297979797979781
standard_plot,0.9787037037037036,0.353409090909091,-0.6252946127946126
standard_plot,0.9296296296296296,0.592045454545455,-0.3375841750841746
standard_plot,NA,0.268181818181818,NA
contrast_manipulated,0.2925925925925926,0.285227272727273,-0.00736531986531963
contrast_manipulated,0.17407407407407405,0.370454545454545,0.19638047138047093
contrast_manipulated,NA,0.557954545454545,NA
standard_plot,NA,0.694318181818182,NA
contrast_manipulated,0.08333333333333331,0.319318181818182,0.23598484848484869
contrast_manipulated,0.15370370370370373,0.489772727272727,0.3360690235690233
standard_plot,0.9287037037037036,0.523863636363636,-0.4048400673400676
standard_plot,0.9712962962962964,0.506818181818182,-0.4644781144781145
standard_plot,0.973148148148148,0.455681818181818,-0.51746632996633
contrast_manipulated,0.8064814814814815,0.847727272727273,0.04124579124579153
contrast_manipulated,0.5722222222222222,0.540909090909091,-0.03131313131313118
standard_plot,0.9694444444444444,0.932954545454545,-0.0364898989898994
standard_plot,0.9453703703703704,0.779545454545455,-0.16582491582491543
contrast_manipulated,0.5527777777777778,0.796590909090909,0.2438131313131312
standard_plot,0.95,0.643181818181818,-0.306818181818182
standard_plot,1,0.251136363636364,-0.7488636363636361
standard_plot,0.9453703703703704,0.489772727272727,-0.4555976430976434
standard_plot,0.9407407407407408,0.302272727272727,-0.6384680134680137
standard_plot,0.9333333333333332,0.575,-0.3583333333333333
standard_plot,0.8157407407407408,0.609090909090909,-0.20664983164983175
contrast_manipulated,0.5305555555555556,0.677272727272727,0.14671717171717147
contrast_manipulated,0.3944444444444444,0.881818181818182,0.4873737373737376
contrast_manipulated,0.4296296296296296,0.438636363636364,0.0090067340067344
standard_plot,0.95,0.626136363636364,-0.3238636363636359
standard_plot,0.9314814814814816,0.7625,-0.16898148148148162
contrast_manipulated,0.3564814814814815,0.336363636363636,-0.02011784511784553
contrast_manipulated,0.49166666666666664,0.506818181818182,0.0151515151515153
contrast_manipulated,0.7037037037037037,0.626136363636364,-0.07756734006733967
contrast_manipulated,0.9064814814814814,0.932954545454545,0.02647306397306359
standard_plot,0.9583333333333331,0.540909090909091,-0.41742424242424214
standard_plot,0.9814814814814814,0.898863636363636,-0.08261784511784542
standard_plot,0.9814814814814814,0.370454545454545,-0.6110269360269365
standard_plot,0.9824074074074074,0.3875,-0.5949074074074074
contrast_manipulated,0.974074074074074,0.95,-0.02407407407407402
contrast_manipulated,0.43333333333333335,0.523863636363636,0.09053030303030264
contrast_manipulated,0.27037037037037037,0.251136363636364,-0.01923400673400638
contrast_manipulated,0.5342592592592592,0.7625,0.22824074074074072
contrast_manipulated,0.29907407407407405,0.455681818181818,0.15660774410774397
contrast_manipulated,0.4907407407407408,0.592045454545455,0.10130471380471416
standard_plot,0.977777777777778,0.285227272727273,-0.692550505050505
standard_plot,0.9916666666666668,0.95,-0.04166666666666685
standard_plot,0.8916666666666666,0.421590909090909,-0.4700757575757576
contrast_manipulated,0.6370370370370371,0.915909090909091,0.27887205387205394
standard_plot,0.975925925925926,0.472727272727273,-0.503198653198653
contrast_manipulated,0.2537037037037037,0.3875,0.1337962962962963
contrast_manipulated,0.38055555555555554,0.609090909090909,0.22853535353535348
standard_plot,0.8944444444444444,0.557954545454545,-0.33648989898989934
contrast_manipulated,0.762962962962963,0.302272727272727,-0.4606902356902359
standard_plot,1,0.881818181818182,-0.11818181818181804
contrast_manipulated,0.7888888888888889,0.745454545454545,-0.04343434343434382
standard_plot,0.925,0.677272727272727,-0.24772727272727305
contrast_manipulated,0.700925925925926,0.830681818181818,0.129755892255892
contrast_manipulated,0.6175925925925926,0.813636363636363,0.1960437710437705
standard_plot,0.976851851851852,0.813636363636363,-0.16321548821548892
standard_plot,0.9722222222222222,0.847727272727273,-0.1244949494949492
contrast_manipulated,0.525,0.2,-0.325
standard_plot,0.20740740740740743,0.2,-0.00740740740740741
contrast_manipulated,0.15462962962962962,0.234090909090909,0.07946127946127937
standard_plot,0.9231481481481482,0.745454545454545,-0.17769360269360313
standard_plot,0.9851851851851852,0.438636363636364,-0.5465488215488212
contrast_manipulated,0.3953703703703704,0.404545454545455,0.00917508417508455
standard_plot,1,0.711363636363636,-0.288636363636364
standard_plot,1,0.336363636363636,-0.663636363636364
contrast_manipulated,0.7898148148148147,0.694318181818182,-0.0954966329966328
contrast_manipulated,0.4685185185185185,0.217045454545455,-0.25147306397306346
standard_plot,0.9351851851851852,0.830681818181818,-0.10450336700336726
contrast_manipulated,0.5796296296296296,0.779545454545455,0.19991582491582535
standard_plot,0.9898148148148148,0.319318181818182,-0.6704966329966329
contrast_manipulated,0.28148148148148144,0.421590909090909,0.14010942760942757
standard_plot,1,0.217045454545455,-0.782954545454545
contrast_manipulated,0.3740740740740741,0.353409090909091,-0.02066498316498311
standard_plot,0.9861111111111112,0.234090909090909,-0.7520202020202021
contrast_manipulated,0.4962962962962963,0.575,0.07870370370370366
contrast_manipulated,0.6888888888888889,0.864772727272727,0.17588383838383814
standard_plot,0.9879629629629628,0.864772727272727,-0.1231902356902358
contrast_manipulated,0.5361111111111111,0.660227272727273,0.1241161616161619
standard_plot,0.95,0.404545454545455,-0.545454545454545
contrast_manipulated,0.6833333333333333,0.472727272727273,-0.21060606060606035
contrast_manipulated,0.48333333333333334,0.643181818181818,0.15984848484848463
standard_plot,0.30185183772334345,0.745454545454545,0.4436027077312016
contrast_manipulated,0.32037035624186194,0.575,0.254629643758138
contrast_manipulated,0.3842592592592592,0.370454545454545,-0.0138047138047142
standard_plot,0.1657407548692491,0.268181818181818,0.10244106331256891
contrast_manipulated,0.2287037460892289,0.472727272727273,0.2440235266380441
standard_plot,0.10185185185185186,0.319318181818182,0.21746632996633017
standard_plot,0.7231481340196397,0.813636363636363,0.09048822961672331
contrast_manipulated,0.6203703703703703,0.694318181818182,0.0739478114478116
contrast_manipulated,0.587962962962963,0.660227272727273,0.07226430976430998
contrast_manipulated,0.6740741023310909,0.864772727272727,0.19069862494163617
standard_plot,0.9462962680392796,0.915909090909091,-0.03038717713018857
contrast_manipulated,0.3962963245533131,0.609090909090909,0.21279458453759592
standard_plot,0.16666666666666669,0.523863636363636,0.3571969696969693
standard_plot,0.28518521344220193,0.609090909090909,0.3239056956487071
contrast_manipulated,0.21574076899775751,0.319318181818182,0.10357741282042449
contrast_manipulated,0.27407405994556566,0.626136363636364,0.3520623036907984
standard_plot,0.11666668785942924,0.404545454545455,0.28787876668602574
contrast_manipulated,0.6740741023310909,0.677272727272727,0.00319862494163614
standard_plot,0.22777776364926935,0.370454545454545,0.14267678180527563
standard_plot,0.13981483600757738,0.234090909090909,0.0942760730833316
contrast_manipulated,0.3694444585729528,0.489772727272727,0.1203282686997742
standard_plot,0.9518518801088688,0.932954545454545,-0.01889733465432375
contrast_manipulated,0.6018518518518519,0.643181818181818,0.0413299663299661
standard_plot,0.09444445150869862,0.3875,0.2930555484913014
contrast_manipulated,0.5092592592592593,0.779545454545455,0.2702861952861957
contrast_manipulated,0.06203704410129124,0.268181818181818,0.2061447740805268
standard_plot,0.2574074356644242,0.660227272727273,0.4028198370628488
standard_plot,0.16759261378535517,0.455681818181818,0.28808920439646285
contrast_manipulated,0.28055558381257234,0.455681818181818,0.17512623436924568
standard_plot,0.1361111181753653,0.540909090909091,0.4047979727337257
contrast_manipulated,0.3407407689977575,0.523863636363636,0.1831228673658785
contrast_manipulated,0.1833333262690791,0.830681818181818,0.6473484919127388
contrast_manipulated,0.1805555555555556,0.336363636363636,0.15580808080808037
standard_plot,0.22685185185185183,0.438636363636364,0.21178451178451216
contrast_manipulated,0.1935185326470269,0.711363636363636,0.5178451037166091
contrast_manipulated,0.12685185891610606,0.3875,0.26064814108389395
standard_plot,0.1638888959531431,0.302272727272727,0.13838383131958393
standard_plot,0.21481485720034,0.677272727272727,0.46245787007238703
standard_plot,0.5379629488344546,0.796590909090909,0.2586279602564544
contrast_manipulated,0.01851851851851854,0.251136363636364,0.23261784511784545
contrast_manipulated,0.05833332626907911,0.438636363636364,0.3803030373672849
contrast_manipulated,0.13425925925925924,0.557954545454545,0.4236952861952858
standard_plot,0.03611112523961951,0.489772727272727,0.4536616020331075
standard_plot,0.0814814744172273,0.557954545454545,0.4764730710373178
contrast_manipulated,0.9879629347059462,0.95,-0.03796293470594625
contrast_manipulated,0.18425927338776765,0.217045454545455,0.03278618115768736
standard_plot,0.14166665960241248,0.7625,0.6208333403975874
standard_plot,0.01574074780499496,0.353409090909091,0.33766834310409605
standard_plot,0.7962962962962963,0.898863636363636,0.1025673400673397
standard_plot,0.25277780603479455,0.575,0.3222221939652054
standard_plot,0.08518519224943938,0.626136363636364,0.5409511713869246
contrast_manipulated,0.7518518942373771,0.813636363636363,0.06178446939898596
standard_plot,0.20185184478759768,0.592045454545455,0.3901936097578574
standard_plot,0.0685185326470269,0.251136363636364,0.1826178309893371
contrast_manipulated,0.197222215157968,0.2,0.002777784842032
contrast_manipulated,0.8990741305881076,0.932954545454545,0.03388041486643745
contrast_manipulated,0.8481482046621818,0.847727272727273,-4.209319349087748e-4
standard_plot,0.21481485720034,0.728409090909091,0.513594233708751
standard_plot,0.857407463921441,0.847727272727273,-0.00968019119416796
standard_plot,0.1222222292864764,0.285227272727273,0.16300504344079658
contrast_manipulated,0.8592592875162761,0.915909090909091,0.05664980339281489
contrast_manipulated,0.8175926208496094,0.881818181818182,0.06422556096857257
contrast_manipulated,0.19629630336055048,0.404545454545455,0.2082491511849045
contrast_manipulated,0.44814816227665655,0.745454545454545,0.2973063831778885
contrast_manipulated,0.3055555555555556,0.540909090909091,0.23535353535353545
standard_plot,0.6527777777777778,0.830681818181818,0.17790404040404018
standard_plot,0.20185184478759768,0.472727272727273,0.27087542793967534
standard_plot,0.16759261378535517,0.217045454545455,0.04945284076009984
contrast_manipulated,0.7972222787362557,0.898863636363636,0.10164135762738025
standard_plot,0.20185184478759768,0.2,-0.00185184478759767
contrast_manipulated,0.19629630336055048,0.353409090909091,0.15711278754854052
contrast_manipulated,0.13981483600757738,0.234090909090909,0.0942760730833316
standard_plot,0.1527777777777778,0.506818181818182,0.35404040404040416
contrast_manipulated,0.447222250479239,0.506818181818182,0.05959593133894292
standard_plot,0.3212963386818215,0.694318181818182,0.3730218431363605
standard_plot,0.18703704410129124,0.336363636363636,0.14932659226234474
contrast_manipulated,0.5092592592592593,0.592045454545455,0.08278619528619569
standard_plot,0.22685185185185183,0.421590909090909,0.1947390572390572
standard_plot,0.4148148430718316,0.711363636363636,0.2965487932918044
standard_plot,0.3472222222222222,0.779545454545455,0.4323232323232328
standard_plot,0.6814814673529731,0.864772727272727,0.18329125991975392
contrast_manipulated,0.7240741164595992,0.728409090909091,0.00433497444949182
standard_plot,0.9694444161874276,0.95,-0.01944441618742765
contrast_manipulated,0.20185184478759768,0.302272727272727,0.10042088248512934
contrast_manipulated,0.1638888959531431,0.7625,0.5986111040468569
standard_plot,0.6916667090521919,0.881818181818182,0.1901514727659901
contrast_manipulated,0.1351852063779478,0.285227272727273,0.1500420663493252
contrast_manipulated,0.2000000211927626,0.421590909090909,0.2215908878981464
contrast_manipulated,0.5148148006863065,0.796590909090909,0.28177610840460254
standard_plot,0.3083333615903501,0.643181818181818,0.3348484565914679
contrast_manipulated,0.09814817640516492,0.285227272727273,0.1870790963221081
standard_plot,0.7796296861436631,0.847727272727273,0.06809758658360987
contrast_manipulated,0.7388888888888889,0.575,-0.16388888888888897
standard_plot,0.5120370652940538,0.421590909090909,-0.09044615620314478
contrast_manipulated,0.7944444444444445,0.813636363636363,0.01919191919191854
standard_plot,0.5175926208496093,0.643181818181818,0.12558919733220864
contrast_manipulated,0.48796301947699655,0.540909090909091,0.05294607143209445
standard_plot,0.4037037319607205,0.353409090909091,-0.05029464105162951
contrast_manipulated,0.7537037319607205,0.745454545454545,-0.00824918650617545
contrast_manipulated,0.3703703986273872,0.472727272727273,0.1023568740998858
standard_plot,0.4490741305881076,0.251136363636364,-0.1979377669517436
contrast_manipulated,0.625,0.694318181818182,0.06931818181818195
contrast_manipulated,0.4111111111111111,0.251136363636364,-0.1599747474747471
contrast_manipulated,0.7583333333333333,0.881818181818182,0.12348484848484864
contrast_manipulated,0.6675926208496094,0.779545454545455,0.11195283369584565
contrast_manipulated,0.8120370652940538,0.932954545454545,0.1209174801604912
standard_plot,0.5333333333333333,0.609090909090909,0.07575757575757569
contrast_manipulated,0.2833333333333333,0.2,-0.08333333333333331
contrast_manipulated,0.2712963104248047,0.336363636363636,0.0650673259388313
standard_plot,0.5166666666666667,0.575,0.05833333333333324
contrast_manipulated,0.26481484307183156,0.421590909090909,0.15677606601907745
contrast_manipulated,0.6555555555555556,0.864772727272727,0.20921717171717147
standard_plot,0.6703703986273871,0.864772727272727,0.1944023286453399
contrast_manipulated,0.3907407972547743,0.677272727272727,0.28653193001795274
standard_plot,0.3907407972547743,0.728409090909091,0.3376682936543167
standard_plot,0.41018524169921883,0.506818181818182,0.09663294011896312
contrast_manipulated,0.3666666666666667,0.557954545454545,0.1912878787878783
contrast_manipulated,0.3703703986273872,0.217045454545455,-0.15332494408193215
standard_plot,0.3879630194769965,0.438636363636364,0.05067334415936747
standard_plot,0.6861111111111111,0.694318181818182,0.00820707070707083
standard_plot,0.43148150973849825,0.540909090909091,0.10942758117059276
contrast_manipulated,0.5055555555555555,0.643181818181818,0.13762626262626243
standard_plot,0.4518519083658854,0.268181818181818,-0.18367009018406735
standard_plot,0.4537037319607205,0.472727272727273,0.01902354076655249
standard_plot,0.5722222222222222,0.711363636363636,0.1391414141414138
standard_plot,0.4037037319607205,0.745454545454545,0.3417508134938245
contrast_manipulated,0.49814817640516496,0.370454545454545,-0.12769363095061995
standard_plot,0.7962963528103298,0.932954545454545,0.1366581926442152
standard_plot,0.6759259541829428,0.677272727272727,0.00134677308978425
standard_plot,0.407407463921441,0.3875,-0.01990746392144099
contrast_manipulated,0.29259262084960935,0.268181818181818,-0.02441080266779133
contrast_manipulated,0.33796301947699653,0.319318181818182,-0.01864483765881452
contrast_manipulated,0.3629630194769965,0.234090909090909,-0.1288721103860875
standard_plot,0.5592592875162761,0.779545454545455,0.22028616702917891
standard_plot,0.675,0.813636363636363,0.138636363636363
contrast_manipulated,0.5555555555555556,0.830681818181818,0.2751262626262624
standard_plot,0.3629630194769965,0.302272727272727,-0.06069029220426947
standard_plot,0.3851852416992187,0.336363636363636,-0.04882160533558272
contrast_manipulated,0.3629630194769965,0.302272727272727,-0.06069029220426947
standard_plot,0.659259287516276,0.898863636363636,0.23960434884735993
standard_plot,0.3648148430718316,0.370454545454545,0.00563970238271338
standard_plot,0.3518519083658854,0.234090909090909,-0.11776099927497644
standard_plot,0.2138888888888889,0.404545454545455,0.19065656565656608
standard_plot,0.2138888888888889,0.523863636363636,0.30997474747474707
contrast_manipulated,NA,0.7625,NA
contrast_manipulated,0.46851857503255206,0.404545454545455,-0.06397312048709708
